nom_arxiu,nom_fons,caption,toponims,noms_propis,url,filename,year
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Josep Maria de Sagarra contempla l'actriu Maria Morera, dalt de l'escenari, i entre altres actors que interpreten la estrena de la seva obra de teatre ""Corona d'espines"", Barcelona.",Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/24/24394/ANC_136762_138337.jpg,ANC_136762_138337.jpg,1930
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"L'actriu Maria Morera, de la companyia Vila-Daví, en una escèna de l'obra de teatre ""Desitjada"", de Josep Maria de Sagarra. Teatre Romea, carrer Hospital, Barcelona.",Barcelona,"Teatre Romea|Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25759/ANC_138127_139795.jpg,ANC_138127_139795.jpg,1932
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Els actors Maria Vila, Maria Morera, Pius Daví i  Antoni de Gimbernat, de la companyia Vila-Daví, en una escèna de l'obra de teatre ""Desitjada"", de Josep Maria de Sagarra. Teatre Romea, carrer Hospital, Barcelona.",Barcelona,"Teatre Romea|Vila i Panadès, Maria (actriu)|Morera i Franco, Maria (actriu)|Daví i Segalés, Pius (actor)|Companyia Vila-Daví|Gimbernat i Ballvé, Antoni de (actor)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25760/ANC_138128_139794.jpg,ANC_138128_139794.jpg,1932
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"El dramaturg italià Luigi Pirandello acompanyat de Josep Maria de Sagarra, l'actriu Maria Morera i la resta d'actors que han representat la seva obra ""El barret de Cascavells"", traduïda pel mateix Sagarra. L'obra es va representar desprès que el dramaturg donés una conferència al mateix escenari. Teatre Romea, Barcelona.",Barcelona,"Teatre Romea|Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)|Pirandello, Luigi",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25902/ANC_138270_139892.jpg,ANC_138270_139892.jpg,1924
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"L'actriu Maria Morera actuant a l'obra de teatre ""La corona d'espines"" de Josep Maria de Sagarra. Teatre Novetats, carrer Casp, Barcelona.",Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Teatro Novedades|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25948/ANC_138316_139871.jpg,ANC_138316_139871.jpg,1930
Arxiu Nacional de Catalunya,JOSEP MARIA SAGARRA i PLANA,"Retrat de l'actriu Maria Morera Morera amb un ram de flors, amb motiu d'haver rebut la Medalla del Treball, a l'edifici seu de l'Ajuntament de Barcelona. A la seva dreta, Antoni Martínez i Domingo, alcalde accidental de Barcelona i, a l'esquerra, l'escriptor i músic Apel·les Mestres.","Masnou, el","Mestres i Oñós, Apel·les|Martínez i Domingo, Antoni, 1867-1942|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/585/11/11043/ANC_635974_630243.jpg,ANC_635974_630243.jpg,1931
Arxiu Nacional de Catalunya,JOSEP MARIA SAGARRA i PLANA,"Retrat de grup amb motiu de l'acte de nomenament de l'actriu Margarida Xirgu com a filla predilecta de la ciutat de Barcelona, al saló de Cent de l'edifici seu de l'Ajuntament de Barcelona. D'esquerra a dreta, entre d'altres,  Joan Antoni Güell, comte de Fígols; Jaume Aiguader, alcalde de Barcelona; Margarida Xirgu; Maria Morera, actriu; Enric Borràs, actor; .Bonaventura Gassol, conseller de Cultura de la Generalitat de Catalunya;",Barcelona,"Aiguader i Miró, Jaume|Ajuntament de Barcelona|Borrás Oriol, Enrique, 1863-1957|Gassol i Rovira, Bonaventura|Güell i López, Joan Antoni (comte)|Xirgu i Subirà, Margarida (actriu)|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/585/11/11111/ANC_635780_630207.jpg,ANC_635780_630207.jpg,1933
Arxiu Nacional de Catalunya,JOSEP MARIA SAGARRA i PLANA,"Retrat de grup amb motiu de l'acte de nomenament de l'actriu Margarida Xirgu com a filla predilecta de la ciutat de Barcelona, al saló de Cent de l'edifici seu de l'Ajuntament de Barcelona. D'esquerra a dreta, entre d'altres,  Joan Antoni Güell, comte de Fígols; Jaume Aiguader, alcalde de Barcelona; Margarida Xirgu;  Maria Morera, actriu; Enric Borràs, actor; Bonaventura Gassol, conseller de Cultura de la Generalitat de Catalunya;",Barcelona,"Aiguader i Miró, Jaume|Ajuntament de Barcelona|Borrás Oriol, Enrique, 1863-1957|Gassol i Rovira, Bonaventura|Güell i López, Joan Antoni (comte)|Xirgu i Subirà, Margarida (actriu)|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/585/11/11112/ANC_635778_630204.jpg,ANC_635778_630204.jpg,1933
Arxiu Nacional de Catalunya,JOSEP MARIA SAGARRA i PLANA,"Retrat de grup amb motiu de l'acte de nomenament de l'actriu Margarida Xirgu com a filla predilecta de la ciutat de Barcelona, al saló de Cent de l'edifici seu de l'Ajuntament de Barcelona. D'esquerra a dreta, entre d'altres,  Joan Antoni Güell, comte de Fígols; Jaume Aiguader, alcalde de Barcelona; Margarida Xirgu;  Maria Morera, actriu; Enric Borràs, actor; Bonaventura Gassol, conseller de Cultura de la Generalitat de Catalunya;",Barcelona,"Aiguader i Miró, Jaume|Ajuntament de Barcelona|Borrás Oriol, Enrique, 1863-1957|Gassol i Rovira, Bonaventura|Güell i López, Joan Antoni (comte)|Xirgu i Subirà, Margarida (actriu)|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/585/11/11113/ANC_635782_630205.jpg,ANC_635782_630205.jpg,1933
Arxiu Nacional de Catalunya,BERT I CLARET (FOTOPERIODISTES),"Façana del Teatre Goya al carrer de Joaquim Costa, 68 de Barcelona. Estrena, per la Companyia de Margarita Xirgu, de l'obra ""Fidelidad""., de Sagararra",Barcelona,"Xirgu i Subirà, Margarida (actriu)|Teatre Goya",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/64/1/1252/ANC_200562_281252.jpg,ANC_200562_281252.jpg,1926
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0001.jpg","ANC_944688_804834,0001.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0002.jpg","ANC_944688_804834,0002.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0003.jpg","ANC_944688_804834,0003.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0004.jpg","ANC_944688_804834,0004.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0005.jpg","ANC_944688_804834,0005.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0006.jpg","ANC_944688_804834,0006.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0007.jpg","ANC_944688_804834,0007.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0008.jpg","ANC_944688_804834,0008.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0009.jpg","ANC_944688_804834,0009.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0010.jpg","ANC_944688_804834,0010.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0011.jpg","ANC_944688_804834,0011.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0012.jpg","ANC_944688_804834,0012.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0013.jpg","ANC_944688_804834,0013.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0014.jpg","ANC_944688_804834,0014.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0015.jpg","ANC_944688_804834,0015.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0016.jpg","ANC_944688_804834,0016.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0017.jpg","ANC_944688_804834,0017.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0018.jpg","ANC_944688_804834,0018.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0019.jpg","ANC_944688_804834,0019.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0020.jpg","ANC_944688_804834,0020.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0021.jpg","ANC_944688_804834,0021.jpg",1935
Arxiu Nacional de Catalunya,JAUME AYMÀ MAYOL,"Recull de reproduccions, tant fotogràfiques com impreses, de fotografies i dibuixos destinats a un llibre sobre la figura de Federico García Lorca, el qual l'editorial Aymà mai arribà a publicar. Les imatges mostren García Lorca amb la seva mare i amb l'actriu Margarita Xirgu i el poeta i dramaturg Josep Maria de Sagarra. També hi ha diversos documents relacionats amb l'obra de teatre 'Mariana Pineda', entre els quals hi ha dibuixos fets pel mateix García Lorca o per l'escenògraf i dramaturg Santiago Ontañón.",,"Xirgu i Subirà, Margarida (actriu)|García Lorca, Federico, 1898-1936|López Lagar, Pedro (actor)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/544/0/48/ANC_944688_804834,0022.jpg","ANC_944688_804834,0022.jpg",1935
Arxiu Nacional de Catalunya,Foto Estudio Vilaseca,Reproducció d'un retrat de l'actriu Margarita Xirgu.,,"Xirgu i Subirà, Margarida (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1014/1/1352/ANC_503690_358352.jpg,ANC_503690_358352.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Retrat dels actors Enric Borràs i Margarita Xirgu al finalitzar la seva interpretació en l'obra teatral ""Medea"" de Lucio A. Séneca. Teatre Grec, Barcelona.",Barcelona,"Borrás Oriol, Enrique, 1863-1957|Teatre Grec|Xirgu i Subirà, Margarida (actriu)|Séneca, Lucio Anneo",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25530/ANC_137898_139547.jpg,ANC_137898_139547.jpg,1933
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"L'actriu Margarita Xirgu en la seva interpretació a l'obra teatral ""Medea"" de Lucio A. Séneca. Teatre Grec, Barcelona.",Barcelona,"Teatre Grec|Xirgu i Subirà, Margarida (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/25/25531/ANC_137899_139546.jpg,ANC_137899_139546.jpg,1933
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Retrat de la presidència del te d'homenatge tributat a l'actriu Margarita Xirgu pel Lyceum Club de Barcelona. Cafè de la Rambla, Barcelona. D'esquerra a dreta: Artur Carbonell, artista, pintor i director de la companyia de Teatre Amateur de Sitges i del Lyceum Club; Gertrudis Millàs, actriu del Teatre Amateur del Lyceum Club; Maria Parellada, sots-presidenta del Lyceum Club; el poeta Federico García Lorca; Margarida Xirgu; Maria Baldó de Torres, presidenta del Lyceum Club; Margarida Comas, catedràtica de Pedagogia i assessora de pedagogia al Lyceum Club i la  senyora de Riera, secretària accidental del Lyceum Club.",Barcelona,"Xirgu i Subirà, Margarida (actriu)|Cafè de la Rambla|García Lorca, Federico, 1898-1936|Lyceum Club de Barcelona|Carbonell i Carbonell, Artur|Millàs, Gertrudis|Parellada, Maria|Baldó i Massanet, Maria|Comas Camps, Margarida|Riera, Sra. de",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/28/28781/ANC_141149_142335.jpg,ANC_141149_142335.jpg,1935
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Acte de liurament del pergamí, que nomena Filla Predilecta de la ciutat de Barcelona, a l'actriu Margarida Xirgu. Saló de Cent de l'Ajuntament de Barcelona. L'acompanyen, entre altres personalitats,  a la seva dreta,  Jaume Aiguader, alcalde de Barcelona, l'actor Enric Borrás i el comte Joan Antoni Güell, president de l'Acadèmia de Belles Arts Sant Jordi. A la seva esquerra, Ventura Gassol, conseller de Cultura i en representació del president Francesc Macià.",Barcelona,"Aiguader i Miró, Jaume|Borrás Oriol, Enrique, 1863-1957|Gassol i Rovira, Bonaventura|Güell i López, Joan Antoni (comte)|Xirgu i Subirà, Margarida (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/28/28778/ANC_141146_142338.jpg,ANC_141146_142338.jpg,1933
